time,userAtdomain,computer,processname,start_end
3,C2203$@DOM1,C2203,P1,Start
3,C2203$@DOM1,C2203,P3,Start
3,C221$@DOM1,C221,P4,Start
3,C2211$@DOM1,C2211,P1,Start
3,C2211$@DOM1,C2211,P3,Start
3,C2211$@DOM1,C2211,P4,Start
3,C2254$@DOM1,C2254,P5,Start
3,C2263$@DOM1,C2263,P1,Start
3,C2263$@DOM1,C2263,P3,Start
3,C227$@DOM1,C227,P1,Start
3,C227$@DOM1,C227,P3,Start
3,C227$@DOM1,C227,P4,Start
3,C2291$@DOM1,C2291,P1,Start
3,C2291$@DOM1,C2291,P3,Start
3,C2291$@DOM1,C2291,P4,End
3,C2291$@DOM1,C2291,P4,Start
3,C2299$@DOM1,C2299,P1,Start
3,C2299$@DOM1,C2299,P3,Start
3,C2299$@DOM1,C2299,P4,Start
3,C2315$@DOM1,C2315,P4,Start
3,C232$@DOM1,C232,P1,Start
3,C232$@DOM1,C232,P3,Start
3,C2321$@DOM1,C2321,P1,Start
3,C2321$@DOM1,C2321,P3,Start
3,C2321$@DOM1,C2321,P4,Start
3,C2324$@DOM1,C2324,P1,Start
3,C2324$@DOM1,C2324,P3,Start
3,C2347$@DOM1,C2347,P1,Start
3,C2347$@DOM1,C2347,P3,Start
3,C2347$@DOM1,C2347,P4,Start
3,C239$@DOM1,C239,P1,Start
3,C239$@DOM1,C239,P3,Start
3,C239$@DOM1,C239,P4,Start
3,C240$@DOM1,C240,P13,Start
3,C240$@DOM1,C240,P14,Start
3,C240$@DOM1,C240,P3,Start
3,C240$@DOM1,C240,P4,Start
3,C2405$@DOM1,C2405,P1,Start
3,C2405$@DOM1,C2405,P3,Start
3,C2405$@DOM1,C2405,P4,Start
3,C2410$@DOM1,C2410,P1,Start
3,C2410$@DOM1,C2410,P3,Start
3,C2427$@DOM1,C2427,P1,Start
3,C2427$@DOM1,C2427,P3,Start
3,C2427$@DOM1,C2427,P4,Start
3,C2466$@DOM1,C2466,P1,Start
3,C2466$@DOM1,C2466,P16,Start
3,C2466$@DOM1,C2466,P3,Start
3,C2466$@DOM1,C2466,P4,Start
3,C2466$@DOM1,C2466,P9,Start
3,C247$@DOM1,C247,P1,Start
3,C247$@DOM1,C247,P3,Start
3,C247$@DOM1,C247,P4,Start
3,C2484$@DOM1,C2484,P1,Start
3,C2484$@DOM1,C2484,P3,Start
3,C25$@DOM1,C25,P1,Start
3,C25$@DOM1,C25,P3,Start
3,C2503$@DOM1,C2503,P1,Start
3,C2503$@DOM1,C2503,P3,Start
3,C2503$@DOM1,C2503,P4,Start
3,C2507$@DOM1,C2507,P1,Start
3,C2507$@DOM1,C2507,P3,Start
3,C251$@DOM1,C251,P1,Start
3,C251$@DOM1,C251,P3,Start
3,C251$@DOM1,C251,P4,Start
3,C252$@DOM1,C252,P3,Start
3,C252$@DOM1,C252,P4,Start
3,C2526$@DOM1,C2526,P1,Start
3,C2526$@DOM1,C2526,P3,Start
3,C2526$@DOM1,C2526,P4,Start
3,C2530$@DOM1,C2530,P1,Start
3,C2530$@DOM1,C2530,P3,Start
3,C2535$@DOM1,C2535,P1,Start
3,C2535$@DOM1,C2535,P3,Start
3,C2537$@DOM1,C2537,P1,Start
3,C2537$@DOM1,C2537,P3,Start
3,C2537$@DOM1,C2537,P4,Start
3,C254$@DOM1,C254,P1,Start
3,C254$@DOM1,C254,P3,Start
3,C255$@DOM1,C255,P1,Start
3,C255$@DOM1,C255,P3,Start
3,C255$@DOM1,C255,P4,Start
3,C2556$@DOM1,C2556,P1,Start
3,C2556$@DOM1,C2556,P3,Start
3,C256$@DOM1,C256,P1,Start
3,C256$@DOM1,C256,P3,Start
3,C256$@DOM1,C256,P4,Start
3,C2588$@DOM1,C2588,P49,Start
3,C2596$@DOM1,C2596,P1,Start
3,C2596$@DOM1,C2596,P3,Start
3,C262$@DOM1,C262,P1,Start
3,C262$@DOM1,C262,P3,Start
3,C2622$@DOM1,C2622,P1,Start
3,C2623$@DOM1,C2623,P1,Start
3,C2623$@DOM1,C2623,P3,Start
3,C2633$@DOM1,C2633,P1,Start
3,C2633$@DOM1,C2633,P3,Start
3,C2643$@DOM1,C2643,P1,Start
3,C2643$@DOM1,C2643,P3,Start
3,C2654$@DOM1,C2654,P1,Start
3,C2654$@DOM1,C2654,P3,Start
3,C2654$@DOM1,C2654,P4,Start
3,C266$@DOM1,C266,P4,Start
3,C268$@DOM1,C268,P1,Start
3,C268$@DOM1,C268,P3,Start
3,C2681$@DOM1,C2681,P1,Start
3,C2681$@DOM1,C2681,P3,Start
3,C2681$@DOM1,C2681,P4,Start
3,C2686$@DOM1,C2686,P1,Start
3,C2686$@DOM1,C2686,P3,Start
3,C2686$@DOM1,C2686,P4,Start
3,C2688$@DOM1,C2688,P4,Start
3,C2696$@DOM1,C2696,P1,Start
3,C2696$@DOM1,C2696,P3,Start
3,C2700$@DOM1,C2700,P1,Start
3,C2700$@DOM1,C2700,P4,End
3,C2724$@DOM1,C2724,P1,Start
3,C2724$@DOM1,C2724,P3,Start
3,C273$@DOM1,C273,P1,Start
3,C273$@DOM1,C273,P3,Start
3,C2734$@DOM1,C2734,P1,Start
3,C2734$@DOM1,C2734,P3,Start
3,C2757$@DOM1,C2757,P1,Start
3,C2757$@DOM1,C2757,P3,Start
3,C2758$@DOM1,C2758,P1,Start
3,C2758$@DOM1,C2758,P3,Start
3,C2767$@DOM1,C2767,P1,Start
3,C2767$@DOM1,C2767,P3,Start
3,C278$@DOM1,C278,P1,Start
3,C278$@DOM1,C278,P3,Start
3,C2782$@DOM1,C2782,P1,Start
3,C2782$@DOM1,C2782,P3,Start
3,C2782$@DOM1,C2782,P4,Start
3,C279$@DOM1,C279,P1,Start
3,C279$@DOM1,C279,P3,Start
3,C279$@DOM1,C279,P4,Start
3,C2792$@DOM1,C2792,P1,Start
3,C2792$@DOM1,C2792,P3,Start
3,C2792$@DOM1,C2792,P4,Start
3,C28$@DOM1,C28,P1,Start
3,C281$@DOM1,C281,P1,Start
3,C281$@DOM1,C281,P3,Start
3,C281$@DOM1,C281,P4,Start
3,C2815$@DOM1,C2815,P1,Start
3,C2815$@DOM1,C2815,P3,Start
3,C2819$@DOM1,C2819,P1,Start
3,C2819$@DOM1,C2819,P3,Start
3,C282$@DOM1,C282,P1,Start
3,C2820$@DOM1,C2820,P1,Start
3,C2820$@DOM1,C2820,P3,Start
3,C2826$@DOM1,C2826,P1,Start
3,C2826$@DOM1,C2826,P3,Start
3,C2826$@DOM1,C2826,P4,Start
3,C283$@DOM1,C283,P1,Start
3,C283$@DOM1,C283,P3,Start
3,C2837$@DOM1,C2837,P13,Start
3,C2837$@DOM1,C2837,P14,Start
3,C2837$@DOM1,C2837,P4,Start
3,C2850$@DOM1,C2850,P1,Start
3,C2850$@DOM1,C2850,P3,Start
3,C286$@DOM1,C286,P1,Start
3,C286$@DOM1,C286,P3,Start
3,C290$@DOM1,C290,P7,Start
3,C2927$@DOM1,C2927,P1,Start
3,C2927$@DOM1,C2927,P3,Start
3,C2927$@DOM1,C2927,P4,Start
3,C293$@DOM1,C293,P1,Start
3,C293$@DOM1,C293,P3,Start
3,C293$@DOM1,C293,P4,Start
3,C2934$@DOM1,C2934,P1,Start
3,C2934$@DOM1,C2934,P3,Start
3,C2935$@DOM1,C2935,P1,Start
3,C2935$@DOM1,C2935,P3,Start
3,C2935$@DOM1,C2935,P4,Start
3,C2957$@DOM1,C2957,P1,Start
3,C2957$@DOM1,C2957,P3,Start
3,C2957$@DOM1,C2957,P4,Start
3,C296$@DOM1,C296,P1,Start
3,C296$@DOM1,C296,P3,Start
3,C2968$@DOM1,C2968,P4,Start
3,C298$@DOM1,C298,P3,Start
3,C299$@DOM1,C299,P1,Start
3,C299$@DOM1,C299,P3,Start
3,C299$@DOM1,C299,P4,Start
3,C2991$@DOM1,C2991,P1,Start
3,C2991$@DOM1,C2991,P3,Start
3,C3$@DOM1,C3,P1,Start
3,C301$@DOM1,C301,P1,Start
3,C301$@DOM1,C301,P3,Start
3,C301$@DOM1,C301,P4,Start
3,C3024$@DOM1,C3024,P4,Start
3,C303$@DOM1,C303,P1,Start
3,C3035$@DOM1,C3035,P1,Start
3,C3035$@DOM1,C3035,P3,Start
3,C309$@DOM1,C309,P1,Start
3,C309$@DOM1,C309,P3,Start
3,C3096$@DOM1,C3096,P1,Start
3,C3096$@DOM1,C3096,P3,Start
3,C3096$@DOM1,C3096,P4,Start
3,C31$@DOM1,C31,P1,Start
3,C31$@DOM1,C31,P3,Start
3,C31$@DOM1,C31,P4,Start
3,C3112$@DOM1,C3112,P4,Start
3,C3139$@DOM1,C3139,P1,Start
3,C3139$@DOM1,C3139,P3,Start
3,C314$@DOM1,C314,P1,Start
3,C314$@DOM1,C314,P3,Start
3,C314$@DOM1,C314,P4,Start
3,C318$@DOM1,C318,P1,Start
3,C318$@DOM1,C318,P3,Start
3,C318$@DOM1,C318,P4,Start
3,C3181$@DOM1,C3181,P1,Start
3,C3181$@DOM1,C3181,P3,Start
3,C319$@DOM1,C319,P1,Start
3,C319$@DOM1,C319,P3,Start
3,C319$@DOM1,C319,P4,Start
3,C320$@DOM1,C320,P1,Start
3,C320$@DOM1,C320,P3,Start
3,C320$@DOM1,C320,P4,Start
3,C321$@DOM1,C321,P1,Start
3,C321$@DOM1,C321,P3,Start
3,C3210$@DOM1,C3210,P1,Start
3,C3210$@DOM1,C3210,P3,Start
3,C3210$@DOM1,C3210,P4,Start
3,C3236$@DOM1,C3236,P1,Start
3,C33$@DOM1,C33,P1,Start
3,C33$@DOM1,C33,P3,Start
3,C33$@DOM1,C33,P4,Start
3,C330$@DOM1,C330,P1,Start
3,C330$@DOM1,C330,P3,Start
3,C3327$@DOM1,C3327,P1,Start
3,C333$@DOM1,C333,P1,Start
3,C333$@DOM1,C333,P3,Start
3,C336$@DOM1,C336,P1,Start
3,C336$@DOM1,C336,P3,Start
3,C336$@DOM1,C336,P4,Start
3,C3384$@DOM1,C3384,P4,Start
3,C3384$@DOM1,C3384,P7,Start
3,C342$@DOM1,C342,P1,Start
3,C342$@DOM1,C342,P3,Start
3,C342$@DOM1,C342,P4,Start
3,C3420$@DOM1,C3420,P1,Start
3,C3420$@DOM1,C3420,P3,Start
3,C3446$@DOM1,C3446,P1,Start
3,C3446$@DOM1,C3446,P3,Start
3,C3446$@DOM1,C3446,P4,Start
3,C3460$@DOM1,C3460,P1,Start
3,C3460$@DOM1,C3460,P3,Start
3,C3461$@DOM1,C3461,P1,Start
3,C3461$@DOM1,C3461,P3,Start
3,C347$@DOM1,C347,P1,Start
3,C347$@DOM1,C347,P3,Start
3,C347$@DOM1,C347,P4,Start
3,C349$@DOM1,C349,P1,Start
3,C349$@DOM1,C349,P3,Start
3,C349$@DOM1,C349,P4,Start
3,C3514$@DOM1,C3514,P1,Start
3,C3514$@DOM1,C3514,P3,Start
3,C3517$@DOM1,C3517,P1,Start
3,C3517$@DOM1,C3517,P3,Start
3,C3534$@DOM1,C3534,P1,Start
3,C3534$@DOM1,C3534,P3,Start
3,C3546$@DOM1,C3546,P1,Start
3,C3546$@DOM1,C3546,P3,Start
3,C3546$@DOM1,C3546,P4,Start
3,C355$@DOM1,C355,P1,Start
3,C355$@DOM1,C355,P3,Start
3,C361$@DOM1,C361,P1,Start
3,C361$@DOM1,C361,P3,Start
3,C3611$@DOM1,C3611,P1,Start
3,C3611$@DOM1,C3611,P3,Start
3,C365$@DOM1,C365,P1,Start
3,C365$@DOM1,C365,P3,Start
3,C3680$@DOM1,C3680,P1,Start
3,C3680$@DOM1,C3680,P3,Start
3,C37$@DOM1,C37,P1,Start
3,C37$@DOM1,C37,P3,Start
3,C3738$@DOM1,C3738,P1,Start
3,C3738$@DOM1,C3738,P3,Start
3,C3761$@DOM1,C3761,P1,Start
3,C3761$@DOM1,C3761,P3,Start
3,C3761$@DOM1,C3761,P4,Start
3,C3762$@DOM1,C3762,P1,Start
3,C3762$@DOM1,C3762,P3,Start
3,C3762$@DOM1,C3762,P4,Start
3,C3784$@DOM1,C3784,P1,Start
3,C3784$@DOM1,C3784,P3,Start
3,C379$@DOM1,C379,P1,Start
3,C379$@DOM1,C379,P3,Start
3,C379$@DOM1,C379,P4,Start
3,C383$@DOM1,C383,P1,Start
3,C383$@DOM1,C383,P3,Start
3,C383$@DOM1,C383,P4,Start
3,C3839$@DOM1,C3839,P1,Start
3,C386$@DOM1,C386,P1,Start
3,C386$@DOM1,C386,P3,Start
3,C386$@DOM1,C386,P4,Start
3,C3865$@DOM1,C3865,P1,Start
3,C3865$@DOM1,C3865,P3,Start
3,C388$@DOM1,C388,P1,Start
3,C388$@DOM1,C388,P3,Start
3,C388$@DOM1,C388,P4,Start
3,C3893$@DOM1,C3893,P1,Start
3,C3893$@DOM1,C3893,P3,Start
3,C393$@DOM1,C393,P3,Start
3,C393$@DOM1,C393,P4,Start
3,C395$@DOM1,C395,P20,Start
3,C396$@DOM1,C396,P4,Start
3,C405$@DOM1,C405,P1,Start
3,C405$@DOM1,C405,P3,Start
3,C408$@DOM1,C408,P1,Start
3,C408$@DOM1,C408,P3,Start
3,C408$@DOM1,C408,P4,Start
3,C409$@DOM1,C409,P1,Start
3,C409$@DOM1,C409,P3,Start
3,C409$@DOM1,C409,P4,Start
3,C416$@DOM1,C416,P1,Start
3,C416$@DOM1,C416,P3,Start
3,C416$@DOM1,C416,P4,Start
3,C418$@DOM1,C418,P1,Start
3,C418$@DOM1,C418,P3,Start
3,C418$@DOM1,C418,P4,Start
3,C422$@DOM1,C422,P1,Start
3,C422$@DOM1,C422,P3,Start
3,C422$@DOM1,C422,P4,Start
3,C424$@DOM1,C424,P1,Start
3,C424$@DOM1,C424,P3,Start
3,C424$@DOM1,C424,P4,Start
3,C425$@DOM1,C425,P3,Start
3,C425$@DOM1,C425,P4,Start
3,C427$@DOM1,C427,P1,Start
3,C427$@DOM1,C427,P3,Start
3,C432$@DOM1,C432,P1,Start
3,C432$@DOM1,C432,P3,Start
3,C432$@DOM1,C432,P4,Start
3,C434$@DOM1,C434,P1,Start
3,C434$@DOM1,C434,P3,Start
3,C434$@DOM1,C434,P4,Start
3,C447$@DOM1,C447,P1,Start
3,C447$@DOM1,C447,P3,Start
3,C447$@DOM1,C447,P4,Start
3,C462$@DOM1,C462,P1,Start
3,C462$@DOM1,C462,P3,Start
3,C474$@DOM1,C474,P1,Start
3,C474$@DOM1,C474,P3,Start
3,C474$@DOM1,C474,P4,Start
3,C478$@DOM1,C478,P1,Start
3,C478$@DOM1,C478,P3,Start
3,C478$@DOM1,C478,P4,Start
3,C48$@DOM1,C48,P1,Start
3,C48$@DOM1,C48,P3,Start
3,C48$@DOM1,C48,P4,Start
3,C486$@DOM1,C486,P46,Start
3,C487$@DOM1,C487,P1,Start
3,C487$@DOM1,C487,P3,Start
3,C489$@DOM1,C489,P1,Start
3,C489$@DOM1,C489,P3,Start
3,C489$@DOM1,C489,P4,Start
3,C490$@DOM1,C490,P5,Start
3,C493$@DOM1,C493,P1,Start
3,C493$@DOM1,C493,P3,Start
3,C493$@DOM1,C493,P4,Start
3,C495$@DOM1,C495,P1,Start
3,C498$@DOM1,C498,P1,Start
3,C498$@DOM1,C498,P3,Start
3,C498$@DOM1,C498,P4,Start
3,C499$@DOM1,C499,P1,Start
3,C499$@DOM1,C499,P3,Start
3,C50$@DOM1,C50,P1,Start
3,C50$@DOM1,C50,P3,Start
3,C507$@DOM1,C507,P1,Start
3,C507$@DOM1,C507,P3,Start
3,C509$@DOM1,C509,P3,Start
3,C509$@DOM1,C509,P4,Start
3,C510$@DOM1,C510,P5,Start
3,C510$@DOM1,C510,P7,Start
3,C512$@DOM1,C512,P1,Start
3,C512$@DOM1,C512,P3,Start
3,C512$@DOM1,C512,P4,Start
3,C519$@DOM1,C519,P1,Start
3,C519$@DOM1,C519,P3,Start
3,C519$@DOM1,C519,P4,Start
3,C520$@DOM1,C520,P1,Start
3,C522$@DOM1,C522,P1,Start
3,C522$@DOM1,C522,P3,Start
3,C525$@DOM1,C525,P3,Start
3,C525$@DOM1,C525,P4,Start
3,C535$@DOM1,C535,P1,Start
3,C535$@DOM1,C535,P3,Start
3,C537$@DOM1,C537,P1,Start
3,C537$@DOM1,C537,P3,Start
3,C54$@DOM1,C54,P1,Start
3,C54$@DOM1,C54,P3,Start
3,C54$@DOM1,C54,P4,Start
3,C546$@DOM1,C546,P1,Start
3,C546$@DOM1,C546,P3,Start
3,C546$@DOM1,C546,P4,End
3,C546$@DOM1,C546,P4,Start
3,C547$@DOM1,C547,P1,Start
3,C547$@DOM1,C547,P3,Start
3,C547$@DOM1,C547,P96,Start
3,C55$@DOM1,C55,P1,Start
3,C55$@DOM1,C55,P3,Start
3,C55$@DOM1,C55,P4,Start
3,C550$@DOM1,C550,P1,Start
3,C550$@DOM1,C550,P3,Start
3,C550$@DOM1,C550,P4,Start
3,C551$@DOM1,C551,P3,Start
3,C551$@DOM1,C551,P4,Start
3,C553$@DOM1,C553,P16,End
3,C555$@DOM1,C555,P1,Start
3,C56$@DOM1,C56,P4,Start
3,C563$@DOM1,C563,P1,Start
3,C563$@DOM1,C563,P3,Start
3,C565$@DOM1,C565,P7,End
3,C565$@DOM1,C565,P7,Start
3,C569$@DOM1,C569,P1,Start
3,C569$@DOM1,C569,P3,Start
3,C569$@DOM1,C569,P4,Start
3,C570$@DOM1,C570,P1,Start
3,C570$@DOM1,C570,P3,Start
3,C570$@DOM1,C570,P4,Start
3,C571$@DOM1,C571,P1,Start
3,C571$@DOM1,C571,P3,Start
3,C573$@DOM1,C573,P1,Start
3,C573$@DOM1,C573,P13,Start
3,C573$@DOM1,C573,P14,Start
3,C573$@DOM1,C573,P3,Start
3,C575$@DOM1,C575,P1,Start
3,C575$@DOM1,C575,P3,Start
3,C576$@DOM1,C576,P1,Start
3,C576$@DOM1,C576,P10,Start
3,C576$@DOM1,C576,P3,Start
3,C577$@DOM1,C577,P1,Start
3,C577$@DOM1,C577,P3,Start
3,C578$@DOM1,C578,P1,Start
3,C578$@DOM1,C578,P3,Start
3,C578$@DOM1,C578,P4,Start
3,C5796$@DOM1,C5796,P1,Start
3,C5796$@DOM1,C5796,P3,Start
3,C5796$@DOM1,C5796,P4,Start
3,C580$@DOM1,C580,P1,Start
3,C581$@DOM1,C581,P1,Start
3,C581$@DOM1,C581,P3,Start
3,C581$@DOM1,C581,P4,Start
3,C582$@DOM1,C582,P1,Start
3,C582$@DOM1,C582,P3,Start
3,C5830$@DOM1,C5830,P4,Start
3,C5837$@DOM1,C5837,P1,Start
3,C5837$@DOM1,C5837,P3,Start
3,C5837$@DOM1,C5837,P4,Start
3,C584$@DOM1,C584,P1,Start
3,C584$@DOM1,C584,P3,Start
3,C584$@DOM1,C584,P4,Start
3,C5845$@DOM1,C5845,P1,Start
3,C5845$@DOM1,C5845,P3,Start
3,C5866$@DOM1,C5866,P1,Start
3,C5866$@DOM1,C5866,P3,Start
3,C590$@DOM1,C590,P1,Start
3,C590$@DOM1,C590,P3,Start
3,C5905$@DOM1,C5905,P1,Start
3,C5905$@DOM1,C5905,P3,Start
3,C5905$@DOM1,C5905,P4,Start
3,C594$@DOM1,C594,P7,Start
3,C595$@DOM1,C595,P1,Start
3,C595$@DOM1,C595,P3,Start
3,C595$@DOM1,C595,P4,Start
3,C597$@DOM1,C597,P1,Start
3,C597$@DOM1,C597,P3,Start
3,C597$@DOM1,C597,P4,Start
3,C6$@DOM1,C6,P1,Start
3,C6$@DOM1,C6,P3,Start
3,C600$@DOM1,C600,P1,Start
3,C601$@DOM1,C601,P1,Start
3,C601$@DOM1,C601,P3,Start
3,C601$@DOM1,C601,P4,Start
3,C605$@DOM1,C605,P1,Start
3,C605$@DOM1,C605,P3,Start
3,C605$@DOM1,C605,P4,Start
3,C609$@DOM1,C609,P1,Start
3,C609$@DOM1,C609,P3,Start
3,C609$@DOM1,C609,P4,Start
3,C610$@DOM1,C610,P1,Start
3,C610$@DOM1,C610,P3,Start
3,C610$@DOM1,C610,P4,Start
3,C613$@DOM1,C613,P1,Start
3,C613$@DOM1,C613,P3,Start
3,C613$@DOM1,C613,P4,End
3,C617$@DOM1,C617,P1,Start
3,C617$@DOM1,C617,P3,Start
3,C617$@DOM1,C617,P4,Start
3,C618$@DOM1,C618,P1,Start
3,C618$@DOM1,C618,P3,Start
3,C620$@DOM1,C620,P1,Start
3,C620$@DOM1,C620,P3,Start
3,C620$@DOM1,C620,P4,Start
3,C622$@DOM1,C622,P1,Start
3,C622$@DOM1,C622,P3,Start
3,C623$@DOM1,C623,P1,Start
3,C623$@DOM1,C623,P3,Start
3,C623$@DOM1,C623,P4,Start
3,C627$@DOM1,C627,P1,Start
3,C627$@DOM1,C627,P3,Start
3,C63$@DOM1,C63,P1,Start
3,C63$@DOM1,C63,P3,Start
3,C634$@DOM1,C634,P1,Start
3,C634$@DOM1,C634,P3,Start
3,C634$@DOM1,C634,P4,End
3,C640$@DOM1,C640,P1,Start
3,C640$@DOM1,C640,P3,Start
3,C640$@DOM1,C640,P4,Start
3,C645$@DOM1,C645,P1,Start
3,C645$@DOM1,C645,P3,Start
3,C645$@DOM1,C645,P4,Start
3,C647$@DOM1,C647,P3,Start
3,C648$@DOM1,C648,P1,Start
3,C648$@DOM1,C648,P3,Start
3,C648$@DOM1,C648,P4,Start
3,C653$@DOM1,C653,P1,Start
3,C656$@DOM1,C656,P1,Start
3,C656$@DOM1,C656,P3,Start
3,C656$@DOM1,C656,P4,Start
3,C658$@DOM1,C658,P4,Start
3,C660$@DOM1,C660,P1,Start
3,C661$@DOM1,C661,P1,Start
3,C661$@DOM1,C661,P3,Start
3,C661$@DOM1,C661,P4,Start
3,C662$@DOM1,C662,P1,Start
3,C662$@DOM1,C662,P3,Start
3,C662$@DOM1,C662,P4,Start
3,C664$@DOM1,C664,P1,Start
3,C664$@DOM1,C664,P3,Start
3,C664$@DOM1,C664,P7,Start
3,C667$@DOM1,C667,P3,Start
3,C667$@DOM1,C667,P4,Start
3,C668$@DOM1,C668,P1,Start
3,C668$@DOM1,C668,P3,Start
3,C668$@DOM1,C668,P4,End
3,C670$@DOM1,C670,P3,Start
3,C670$@DOM1,C670,P4,Start
3,C676$@DOM1,C676,P1,Start
3,C676$@DOM1,C676,P3,Start
3,C676$@DOM1,C676,P4,Start
3,C677$@DOM1,C677,P1,Start
3,C677$@DOM1,C677,P3,Start
3,C680$@DOM1,C680,P1,Start
3,C680$@DOM1,C680,P3,Start
3,C680$@DOM1,C680,P4,Start
3,C682$@DOM1,C682,P1,Start
3,C682$@DOM1,C682,P3,Start
3,C682$@DOM1,C682,P4,Start
3,C683$@DOM1,C683,P3,Start
3,C684$@DOM1,C684,P1,Start
3,C684$@DOM1,C684,P3,Start
3,C684$@DOM1,C684,P4,Start
3,C688$@DOM1,C688,P1,Start
3,C688$@DOM1,C688,P3,Start
3,C69$@DOM1,C69,P1,Start
3,C69$@DOM1,C69,P3,Start
3,C69$@DOM1,C69,P4,End
3,C693$@DOM1,C693,P1,Start
3,C693$@DOM1,C693,P3,Start
3,C693$@DOM1,C693,P4,Start
3,C695$@DOM1,C695,P1,Start
3,C695$@DOM1,C695,P3,Start
3,C697$@DOM1,C697,P1,Start
3,C697$@DOM1,C697,P3,Start
3,C699$@DOM1,C699,P4,Start
3,C702$@DOM1,C702,P1,Start
3,C702$@DOM1,C702,P3,Start
3,C705$@DOM1,C705,P1,Start
3,C705$@DOM1,C705,P3,Start
3,C71$@DOM1,C71,P1,Start
3,C71$@DOM1,C71,P3,Start
3,C712$@DOM1,C712,P1,Start
3,C712$@DOM1,C712,P3,Start
3,C712$@DOM1,C712,P4,Start
3,C713$@DOM1,C713,P1,Start
3,C713$@DOM1,C713,P3,Start
3,C713$@DOM1,C713,P4,Start
3,C714$@DOM1,C714,P1,Start
3,C714$@DOM1,C714,P3,Start
3,C717$@DOM1,C717,P1,Start
3,C717$@DOM1,C717,P3,Start
3,C717$@DOM1,C717,P4,End
3,C717$@DOM1,C717,P4,Start
3,C725$@DOM1,C725,P1,Start
3,C727$@DOM1,C727,P1,Start
3,C727$@DOM1,C727,P3,Start
3,C727$@DOM1,C727,P4,Start
3,C727$@DOM1,C727,P7,Start
3,C729$@DOM1,C729,P1,Start
3,C729$@DOM1,C729,P3,Start
3,C73$@DOM1,C73,P1,Start
3,C73$@DOM1,C73,P3,Start
3,C73$@DOM1,C73,P4,Start
3,C730$@DOM1,C730,P1,Start
3,C730$@DOM1,C730,P3,Start
3,C730$@DOM1,C730,P4,End
3,C730$@DOM1,C730,P4,Start
3,C731$@DOM1,C731,P1,Start
3,C731$@DOM1,C731,P3,Start
3,C734$@DOM1,C734,P3,Start
3,C734$@DOM1,C734,P4,Start
3,C738$@DOM1,C738,P1,Start
3,C738$@DOM1,C738,P3,Start
3,C738$@DOM1,C738,P4,Start
3,C739$@DOM1,C739,P1,Start
3,C739$@DOM1,C739,P3,Start
3,C74$@DOM1,C74,P1,Start
3,C74$@DOM1,C74,P3,Start
3,C74$@DOM1,C74,P4,Start
3,C740$@DOM1,C740,P1,Start
3,C741$@DOM1,C741,P1,Start
3,C741$@DOM1,C741,P3,Start
3,C741$@DOM1,C741,P4,Start
3,C748$@DOM1,C748,P1,Start
3,C749$@DOM1,C749,P1,Start
3,C749$@DOM1,C749,P3,Start
3,C749$@DOM1,C749,P4,Start
3,C75$@DOM1,C75,P1,Start
3,C75$@DOM1,C75,P3,Start
3,C75$@DOM1,C75,P4,Start
3,C756$@DOM1,C756,P1,Start
3,C756$@DOM1,C756,P3,Start
3,C756$@DOM1,C756,P4,Start
3,C760$@DOM1,C760,P1,Start
3,C760$@DOM1,C760,P3,Start
3,C760$@DOM1,C760,P4,Start
3,C761$@DOM1,C761,P1,Start
3,C761$@DOM1,C761,P3,Start
3,C761$@DOM1,C761,P4,Start
3,C762$@DOM1,C762,P1,Start
3,C762$@DOM1,C762,P3,Start
3,C762$@DOM1,C762,P4,Start
3,C763$@DOM1,C763,P4,Start
3,C766$@DOM1,C766,P1,Start
3,C766$@DOM1,C766,P3,Start
3,C766$@DOM1,C766,P4,Start
3,C767$@DOM1,C767,P1,Start
3,C767$@DOM1,C767,P3,Start
3,C767$@DOM1,C767,P4,Start
3,C770$@DOM1,C770,P1,Start
3,C770$@DOM1,C770,P3,Start
3,C772$@DOM1,C772,P3,Start
3,C772$@DOM1,C772,P4,Start
3,C773$@DOM1,C773,P1,Start
3,C773$@DOM1,C773,P3,Start
3,C773$@DOM1,C773,P4,Start
3,C774$@DOM1,C774,P1,Start
3,C774$@DOM1,C774,P3,Start
3,C777$@DOM1,C777,P1,Start
3,C777$@DOM1,C777,P3,Start
3,C777$@DOM1,C777,P9,Start
3,C782$@DOM1,C782,P1,Start
3,C782$@DOM1,C782,P3,Start
3,C785$@DOM1,C785,P3,Start
3,C785$@DOM1,C785,P33,Start
3,C786$@DOM1,C786,P1,Start
3,C786$@DOM1,C786,P3,Start
3,C786$@DOM1,C786,P4,Start
3,C787$@DOM1,C787,P1,Start
3,C787$@DOM1,C787,P3,Start
3,C787$@DOM1,C787,P4,Start
3,C789$@DOM1,C789,P1,Start
3,C789$@DOM1,C789,P3,Start
3,C789$@DOM1,C789,P4,End
3,C789$@DOM1,C789,P4,Start
3,C796$@DOM1,C796,P3,Start
3,C803$@DOM1,C803,P1,Start
3,C803$@DOM1,C803,P3,Start
3,C803$@DOM1,C803,P4,Start
3,C804$@DOM1,C804,P1,Start
3,C804$@DOM1,C804,P3,Start
3,C804$@DOM1,C804,P4,Start
3,C809$@DOM1,C809,P4,Start
3,C81$@DOM1,C81,P1,Start
3,C811$@DOM1,C811,P3,Start
3,C811$@DOM1,C811,P4,Start
3,C812$@DOM1,C812,P1,Start
